broadcast,id,user,content
4.2,267338,Mike Hawkes @hawkes_mike,'Osses scrappin. Love it. #planetearth2 ????
4.2,267349,rob thompson @robmorpeth,"#planetearth2 David Attenborough was not impressed by that guy's ""Jazz Hands"" technique #noneedforjazzhands"
4.2,267360,Erica McAlister @flygirlNHM,Ok the filming of the locusts was cute but they just drove over loads of them #imagineiftheywerepuppies #planetearth2 ????
4.2,267371,Peter Mulholland @PeterMoho,Scorpions are really weird. Like what an odd design. #PlanetEarth2
4.2,267382,KJGracie @KJGracie,I love that @DavidAttenborough  said jazz hands ?????? #planetearth2
4.2,267393,?Lexie Bowman? @lexie_b,"""These are my Friday morning, locust herding jazz hands"" Thought I was the only one who had those? #PlanetEarth2"
4.2,267404,Shane Butt @ShanePButt,Full on horse western. Awesome. #planetearth2
4.2,267415,JV @VIDZZ_92,Seriouslyy all these people tweeting about #planetearth2 is killing me. Cant watch it yet ??????
4.2,267426,Rose Eleanor Law @roseleanorlaw,Monday morning locust herding jazz hands is what I'll be doing on my way into work tomorrow #planetearth2
4.2,267437,Tani @mewtopia,Pretty excited that @FAOKnowledge got a shout out on #planetearth2 :)
4.2,267448,pip inwood @pippainwood,That would be a no from me sitting in the middle of that locust family ?? #planetearth2
4.2,267459,Elena @ElenaM52,Watching a couple of grown men try and herd locusts is very entertaining #PlanetEarth2
4.2,267470,Gothic Lolzlita @kankurette,Locusts >>>>>>>>>>>>>>> #Everton #PlanetEarth2
4.2,267481,Richard Fry @ExChildGenius,People who get all soppy about how cruel nature is but still eat meat #byefelicia #planetearth2
4.2,267492,junglypossé @junglyposse,#planetearth2 incredible! @BBCOne
4.2,267503,Anthony Lambert @SenorLaminator,"Bat vs Scorpion...  Bat doesn't care, it just takes, what it wants #planetearth2 #HoneyBadger"
4.2,267514,Matty Roberts @MattyRoberts3,That Lizard thing was like Will off the #Inbetweeners then #planetearth2
4.2,267525,Scotty Cowe?? @scottcowe,Sleeping Buffalo ?? ??  #planetearth2
4.2,267536,Will Gough @Goughy_7,So the Golden Mole is essentially Daredevil. #PlanetEarth2
4.2,267547,Stephen Alexander @20yearsteacher,#planetearth2 looking forward to 'locust herding jazz hands' on next week's #Strictly
4.2,267558,bryony @CaptainGrammar,Grown men herding locusts. One of the best things I've seen this week at the very least. #planetearth2
4.2,267569,Dr Judy Puddifoot @judythevet,Here we go....10mins of #HowDoTheyDoThat ???? #PlanetEarth2
4.2,267580,Jasmine Harding @jhardingxo,The golden mole on #planetearth2 is so cool!!!!!
4.2,267591,Ana McLaughlin @AnaBooks,We had locusts in the Biology lab at school & I'm getting distressing flashbacks about the time they got out brrrrr #planetearth2
4.2,267602,Jo Horne @hornej13,Some days I feel just like that beetle ?? #planetearth2 #chameleon #harsh #hardwork
4.2,267613,Claire @Sue_Panatrell,"Anyone for desert? No thank you it's ridiculously hot and full of locusts. Thank you, I'm here all week. #planetearth2"
4.2,267624,Dan @dan_089,"#DavidAttenborough should do a documentary where he goes back 2 the places he went when he was younger, to see the difference #planetearth2"
4.2,267635,Alice Spiers @AliceSpiers,THE GOLDEN MOLE. The golden mole. what even is it. who knows. I want it. #planetearth2
4.2,267646,Nick Marston @BahaNick16,"Darkling beetle, and I thought lion v. giraffe was awesome film-making...#planetearth2"
4.2,267657,Rosh @RoshalPatel,Jaaaazzzzzzz hands!!!  #PlanetEarth2
4.2,267668,Paul ???? @PaulMarsyArchBA,"@isabetabug I hope you will be able to watch #PlanetEarth2. You are in for a treat, Such an amazing set of programs filled with amazing life"
4.2,267679,Jane Reilly @Janey_81,Im after jumping out of my skin... was not expecting that!! poor beetle. Terrible sound effects.  #planetearth2
4.2,267690,Nicola O'Leary @nicola_oleary,The poor beetle getting eaten after the equivalent of us climbing two Everest's to get a bit of water. Lousy.  #planetearth2
4.2,267701,Anna @AnnaSels,Locust herding #jobsineverwanttodo makes going into work tomorrow seem much better! #planetearth2
4.2,267712,Sarah @sarahstack,We'd be so ignorant if it wasnt for Attenborough.Every sec of every day these things happen & we're oblivious doing our 9-5 #planetearth2
4.2,267723,Natalie Keeler @nataliekeeler,Oh my god not the locusts again ?? #planetearth2
4.2,267734,Vibhuti Patel @VibhutiJPatel,I for one will be doing the Locust Herding Jazz Hands tomorrow morning #planetearth2
4.2,267745,Beck Jones @beckyjones_x,Why would anyone choose to watch X Factor over Attenborough? #planetearth2
4.2,267756,MaxMall.in @MaxMallDotin,BritishVogue: Meet #planetearth2 producer Emma Napper: vogue.uk/4J3RUz
4.2,267781,Gemma Cooke @gemma_cooke,"David Attenborough saying ""jazz hands"" is everything. #planetearth2"
4.2,267792,. @richiec87,The photography and camera work on #planetearth2 is and always is remarkable - superb work @BBCEarth
4.2,267803,Bristol52 @Bristol52,Locust herding jazz hands is going to be my new dance move ???? #planetearth2
4.2,267814,Som @ChrisSom427,That Lion on #planetearth2 Chat shit get banged by the giraffe
4.2,267840,Tommy Walker @Thomp247,"David Attenborough saying ""Jazz Hands"" was a perfect moment. #planetearth2"
4.2,267851,blue bc @bbcradioblue,who knew one could derive such pleasure from locust herding #planetearth2
4.2,267862,Ian Gate @img_87,Bat vs Scorpion might just be the most terrifying thing I've ever seen #planetearth2
4.2,267873,Kerry Paton @kerrypaton22,It's a no from me on the locust front #planetearth2
4.2,267884,Monique Post @MoniquePost1,Locust herding on #planetearth2 made me giggle. What wildlife filmers have to do for their work! True dedication! #BBC1
4.2,267895,Dave Parkin @DaveParkinArt,Hope those lions managed to get a bite to eat ?? #planetearth2
4.2,267906,becca @BeDickinson,Loving the lotus hearding techniques! #planetearth2 #jazzhands ????
4.2,267917,Alix Pochribniak @AlixPochribniak,This is like baby iguana and snakes all over again... Go giraffe go! #planetearth2
4.2,267928,Jessica Le Lapin ?? @JessicaRabbit37,@BBCEarth Loving the locust-herding jazzhands?????? #planetearth2
4.2,267952,Charlie Dixon @kyliesparkle,Well someone's enjoying the #goldenmole #planetearth2 @BBCEarth
4.2,267975,Craig Stone @craigstone_,"Instead of the diaries, we should be shown live footage of Attenborough. David eating a scon. David asleep in a massive chair. #planetearth2"
4.2,267986,Paul @Mr_Ferrett,Locust herding Jazz hands ?? #planetearth2
4.2,267997,Andy Ruscoe @AndyRuscoe,Not a fan of locusts. Nope nope. #planetearth2
4.2,268008,Jay Virdee @jay_virdee,??Pressed 3 instead of 1 it worst 5seconds of today though both channels have rare species on right now honeyG??#planetearth2 vs #XFactor
4.2,268019,Laura Heads @Laura_Heads,And of course the making of #planetearth2 is locust related too. Nope. Not today. ????
4.2,268042,Zoe Young @young_zm,I want to be a locust herder #planetearth2
4.2,268053,James Shaddock @jpshaddock,"""So what did you do in Madagascar?"" ""Herded locusts using dance"" #planetearth2"
4.2,268064,Samantha Chester @SamChester,"Just heard David Attenborough say ""No need for Jazz hands anymore"" = life complete. #planetearth2"
4.2,268075,donna @brewbich,Oh man i would so be freaking out with the Locusts ..Give the camera crew a medal brave so very brave! #planetearth2
4.2,268086,Sabbles @sabbles,Life goals. Herding a few billion locusts with jazz hands. ?? #planetearth2
4.2,268097,Victoria Jowett @vika_babbles,"Seriously, what is the point of locusts?! #planetearth2"
4.2,268108,Addy @adriana_lowe,Attenborough trying to pretend that jazz hands isn't a completely novel concept to him is hilarious #planetearth2
4.2,268119,Serena Marchetta @SerenaEvelyn,Loving the locust herding techniques ??#jazzhands #bbcone #planetearth2
4.2,268130,Sophia Taha @sophiaoc,@innocent waiting for the usual #PlanetEarth2 graph please
4.2,268141,Bryony Holleran @BryonyHolleran,No one wanted an extra bit on Locusts! Jeez David #PlanetEarth2 #locust
4.2,268152,TheMisfitZoo @ThatPetLife,Stan is besotted with the chameleon on #planetearth2 Not sure how he'll react when we bring our bearded dragon home #petlife #CatsOfTwitter
4.2,268177,#BWIGM @JamzLdn,These producers are a1 joke material but I'll let them off cos they make a great show #planetearth2
4.2,268188,EamoC @Eamonn4blue,Just when you think it can't get anymore dramatic or captivating... Deserts #planetearth2
4.2,268199,Karen E Coles @KEColeswriting,Another fantastic episode of #planetearth2 Absolutely brilliant!
4.2,268210,captain smart arse @highfielder80,Wow never knew horses were that viscous!! ?? #planetearth2
4.2,268221,Carol Cronin @karlachameleon,Locust herding jazz hands. There's a phrase I never thought I'd hear. #planetearth2
4.2,268232,Danielle @dinorwicport,Not to mention the beautiful elephants and my beloved wild horses. The locusts though...not so beautiful. #planetearth2
4.2,268243,Fabio Valenti @fabvalenti,"If anyone wants to see something similar to a swarm of Locusts, get to a non-league club just as the players foods coming out #planetearth2"
4.2,268254,London-Dude @TwiitMonster,Oh no!!..... I pop out for an early morning drink and then become another creatures meal. #planetearth2
4.2,268265,THETODD @thetodd2010,I want a golden mole #planetearth2
4.2,268276,Nicki Welding @nickiweldingnew,I love the way Sir David says jazz hands. There's a certain withering tone to it #planetearth2
4.2,268287,Richard Broadhead @RichardXIII,Did the BBC advertise for the job of Locust Herder?  #planetearth2
4.2,268298,Roisin @RoRoSuperRo,My god I love #PlanetEarth2 so much! The camera work.... unreal!
4.2,268322,Derek Momodu @DelMody,Think Louis Armstrong had #planetearth2 in mind when he sang 'Wonderful World' #Amazing
4.2,268333,Kerrie O' Brien @kerriepoetry,I'm somehow tuned into a version of #planetearth2 that has an extra narrator and it's a whole different level
4.2,268344,Kat Horrocks @Kat_Horrocks,"#planetearth2 makes me respect the circle of life so much! Sometimes sad, but always incredibly beautiful ????"
4.2,268355,Paul J Morris @paulm211068,Duelling stallions lions up against a giraffe and a bat tangling with a scorpion by sound alone photographic genius on #planetearth2
4.2,268366,caitlin @caitod_,I think we're seeing the footage of the worlds first professional locust wranglers #PlanetEarth2
4.2,268377,LucyBlundenHerbalist @HertsHerbalist,What's with the annoying music?  #planetearth2
4.2,268388,Nicky Betts @NickyBetts1,@ruthpeacey @BBCEarth strictly come locust dancing #planetearth2
4.2,268399,Ian Gillespie @G1LL3_88,Sir Dave #planetearth2 ??
4.2,268410,Super Spidey @superspidey66,#planetearth2 not the best job in the world filming locusts.not for me.
4.2,268447,neil warner @wooliferkins,"Locust herding,  right up there with cats #planetearth2"
4.2,268458,Sarah Fennell @bellsaz,Another night of ?? #planetearth2 is so incredible!
4.2,268469,Frankie and Clover @strictlyblog,Loving Attenborough saying 'jazz hands?' for probably the first time in his life there #planetearth2
4.2,268480,?eith @keith1974,"I want David Attenborough saying ""jazz hands"" to be my new ring tone. #planetearth2"
4.2,268491,RM @swissrm,What did you do today. Oh herded some locuts with jazz hands  #planetearth2
4.2,268502,Ceri Lewis @CezzaLew,Fabulous locus herding moves @tobynowlan :-) Great to see you on tonights #planetearth2. Great work!
4.2,268513,James Ball @James_Ball,"Sir David Attenborough just said ""Jazz Hands"" on TV. What a time to be alive. #planetearth2"
4.2,268524,Tania Esteban @Eagletigger,"""How life will cope here in the future remains to be seen.."" - fantastic to have conservation messages throughout #planetearth2?? the series"
4.2,268535,Nick Brown @NickBrownMusic,Hahaha loving the jazz hands herding the locusts ?? #planetearth2
4.2,268558,William Belton @belton_william,"The Bat v the Scorpion, another highlight from a memorable series #planetearth2"
4.2,268569,Kate Parr @Kate_SP,A 'Monday morning locust hearding jazz hand'. please do this in jazz tomorrow morning @grace_mcinerny #planetearth2
4.2,268580,cpa @iantos_first,"ok, I do NOT like creepy-crawlies but the"" jazz-hands locus herders"" got me! #planetearth2  what an amazing series!"
4.2,268591,Tom Flynn @DrTomFlynn,You've got to admire TV producers who actively CHASE a swarm of flying locusts. Rather than run away from one. #planetearth2
4.2,268602,Jack Smith @jacktsmith93,The footage on #planetearth2 impresses me more and more every week!!
4.2,268637,Ddavid K Madiba ?? @davyk2000,Fam these #planetearth2 documentaries wont let u get attached to anything. As soon as u follow the beetle.. it becomes a chameleon dinner????
4.2,268648,georgia @georgiaastley_,Planet earth is scarier than any horror film i've seen #planetearth2
4.2,268659,Kat Raines @anchorage40,I wish I could channel some Monday morning locust herding jazz hands #planetearth2
4.2,268670,Dr Simon @DrSimonCMP,One of the most incredible places I've ever been #Sossusvlei #Deadvlei #Namib #PlanetEarth2
4.2,268681,Helen Colclough @helenc12,The blind mole under the sand is me searching for my specs in the morning #planetearth2
4.2,268692,Stephen John Davis @_StephenJDavis,Locust herding on #planetearth2  have stolen my dance moves!
4.2,268715,Alex @alexmaddi_,Life finds a way. #planetearth2
4.2,268726,Paul Gilpin @paulgilpin,Monday morning Locust herding #jazzhands - now I've heard and seen it all #planetearth2
4.2,268737,jan @evago53,#planetearth2 those locusts are such divas
4.2,268748,Kirsty M. Cameron @kmcameron,Aw! How cute is the #goldenmole?!! He's got incredibly sleek and shiny fur :) #planetearth2
4.2,268759,? Ali ? @ali_r_,#planetearth2 don't know how they can film the locus scenes. Just makes me itch all over ??
4.2,268770,Duncan Brown @OddBlueprint,"Well done to @BBCEarth on promoting #PlanetEarth2 in this climate (haha).. Nature's important, it really is. And y'all highlighting it. ?"
4.2,268781,Nylah @Nylahbeecoys,LOL I'm here hoping they had bee-suit-esque clothes to film the locusts and BRUDDA IS THERE IN A TSHIRT #planetearth2
4.2,268792,Alison Plumridge @AlisonPlumridge,What did you do at work today?   I herded locusts  #planetearth2
4.2,268803,Si @Si_AVFC,Having a job as Jazz Hand Locust Herder is quite appealing at the moment. #planetearth2
4.2,268814,Omer @omersh,"Won't lie @JoyAston @YouMustBeAnna, is it OK I took an uber from the station to get back so I could live-tweet #planetearth2 ?"
4.2,268825,jesjaspers @ashramblings,#planetearth2 beautiful deserts Love 'em.
4.2,268836,RachelWright @RachelandDesign,The sight of a film crew trying to herd locusts may very well stay with me for ever! #PlanetEarth2
4.2,268847,Sarah (pickle) @pickledome,I have camera man job envy. #locustheardingjazzhands #planetearth2
4.2,268858,Gavin Sheldrake @gavinsheldrake,"Such an amazing episode man, but I'm staying put in the city. #PlanetEarth2"
4.2,268869,Jonny Sampson @Jonnyyy413,"Previous #planetearth2 Diaries: frozen island impossible to get to, impossible birds to film. This week? Skipping in pleasant weather"
